name,moref,parent_host,mac_address,link_status,speed,duplex,driver,firmware,pci_address,notes
vmnic2,nic-host-1282-2,host-1282,00:50:56:98:cc:04,Up,10000,Full,vmxnet3,1.4.2,0000:21:00.2,NIC 3 for host HQ-A-ESX-09-02
vmnic3,nic-host-1282-3,host-1282,00:50:56:01:60:af,Up,10000,Full,vmxnet3,1.9.8,0000:98:00.3,NIC 4 for host HQ-A-ESX-09-02
vmnic4,nic-host-1282-4,host-1282,00:50:56:ef:c7:4d,Up,10000,Full,vmxnet3,1.4.3,0000:17:00.4,NIC 5 for host HQ-A-ESX-09-02
vmnic5,nic-host-1282-5,host-1282,00:50:56:f1:a5:3a,Up,25000,Full,vmxnet3,1.9.8,0000:38:00.5,NIC 6 for host HQ-A-ESX-09-02
vmnic6,nic-host-1282-6,host-1282,00:50:56:fe:b8:c7,Up,25000,Full,vmxnet3,1.6.1,0000:30:00.6,NIC 7 for host HQ-A-ESX-09-02
vmnic7,nic-host-1282-7,host-1282,00:50:56:f3:ec:58,Up,10000,Full,vmxnet3,1.1.0,0000:34:00.7,NIC 8 for host HQ-A-ESX-09-02
vmnic0,nic-host-1283-0,host-1283,00:50:56:64:44:cb,Up,10000,Full,vmxnet3,1.3.3,0000:65:00.0,NIC 1 for host HQ-A-ESX-09-03
vmnic1,nic-host-1283-1,host-1283,00:50:56:cb:09:c5,Up,40000,Full,vmxnet3,1.1.7,0000:90:00.1,NIC 2 for host HQ-A-ESX-09-03
vmnic2,nic-host-1283-2,host-1283,00:50:56:de:ff:52,Up,25000,Full,vmxnet3,1.7.4,0000:61:00.2,NIC 3 for host HQ-A-ESX-09-03
vmnic3,nic-host-1283-3,host-1283,00:50:56:3a:cb:fc,Up,25000,Full,vmxnet3,1.6.1,0000:62:00.3,NIC 4 for host HQ-A-ESX-09-03
vmnic4,nic-host-1283-4,host-1283,00:50:56:ff:10:b5,Up,40000,Full,vmxnet3,1.1.2,0000:82:00.4,NIC 5 for host HQ-A-ESX-09-03
vmnic5,nic-host-1283-5,host-1283,00:50:56:07:1c:f8,Up,40000,Full,vmxnet3,1.9.1,0000:96:00.5,NIC 6 for host HQ-A-ESX-09-03
vmnic6,nic-host-1283-6,host-1283,00:50:56:91:23:b1,Up,40000,Full,vmxnet3,1.1.0,0000:54:00.6,NIC 7 for host HQ-A-ESX-09-03
vmnic7,nic-host-1283-7,host-1283,00:50:56:0f:f7:f8,Up,40000,Full,vmxnet3,1.5.8,0000:19:00.7,NIC 8 for host HQ-A-ESX-09-03
vmnic0,nic-host-1284-0,host-1284,00:50:56:1b:89:3e,Up,40000,Full,vmxnet3,1.4.0,0000:01:00.0,NIC 1 for host HQ-A-ESX-09-04
vmnic1,nic-host-1284-1,host-1284,00:50:56:de:d4:e8,Up,40000,Full,vmxnet3,1.6.3,0000:71:00.1,NIC 2 for host HQ-A-ESX-09-04
vmnic2,nic-host-1284-2,host-1284,00:50:56:43:5c:57,Up,25000,Full,vmxnet3,1.2.6,0000:19:00.2,NIC 3 for host HQ-A-ESX-09-04
vmnic3,nic-host-1284-3,host-1284,00:50:56:f5:35:a0,Up,40000,Full,vmxnet3,1.7.3,0000:14:00.3,NIC 4 for host HQ-A-ESX-09-04
vmnic4,nic-host-1284-4,host-1284,00:50:56:b6:11:ba,Up,10000,Full,vmxnet3,1.6.6,0000:98:00.4,NIC 5 for host HQ-A-ESX-09-04
vmnic5,nic-host-1284-5,host-1284,00:50:56:d1:09:c0,Up,25000,Full,vmxnet3,1.9.5,0000:15:00.5,NIC 6 for host HQ-A-ESX-09-04
vmnic6,nic-host-1284-6,host-1284,00:50:56:18:06:0d,Up,10000,Full,vmxnet3,1.2.3,0000:48:00.6,NIC 7 for host HQ-A-ESX-09-04
vmnic7,nic-host-1284-7,host-1284,00:50:56:34:cf:5f,Up,25000,Full,vmxnet3,1.5.7,0000:14:00.7,NIC 8 for host HQ-A-ESX-09-04
vmnic0,nic-host-1285-0,host-1285,00:50:56:f9:a4:94,Up,40000,Full,vmxnet3,1.4.5,0000:94:00.0,NIC 1 for host HQ-A-ESX-09-05
vmnic1,nic-host-1285-1,host-1285,00:50:56:c6:b4:57,Up,40000,Full,vmxnet3,1.7.0,0000:82:00.1,NIC 2 for host HQ-A-ESX-09-05
vmnic2,nic-host-1285-2,host-1285,00:50:56:ca:08:3a,Up,40000,Full,vmxnet3,1.6.7,0000:88:00.2,NIC 3 for host HQ-A-ESX-09-05
vmnic3,nic-host-1285-3,host-1285,00:50:56:3b:10:b5,Up,40000,Full,vmxnet3,1.5.5,0000:52:00.3,NIC 4 for host HQ-A-ESX-09-05
vmnic4,nic-host-1285-4,host-1285,00:50:56:71:26:c1,Up,40000,Full,vmxnet3,1.1.6,0000:82:00.4,NIC 5 for host HQ-A-ESX-09-05
vmnic5,nic-host-1285-5,host-1285,00:50:56:89:4e:e5,Up,10000,Full,vmxnet3,1.8.6,0000:58:00.5,NIC 6 for host HQ-A-ESX-09-05
vmnic6,nic-host-1285-6,host-1285,00:50:56:eb:f0:95,Up,40000,Full,vmxnet3,1.4.4,0000:37:00.6,NIC 7 for host HQ-A-ESX-09-05
vmnic7,nic-host-1285-7,host-1285,00:50:56:26:2c:6b,Up,40000,Full,vmxnet3,1.8.9,0000:54:00.7,NIC 8 for host HQ-A-ESX-09-05
vmnic0,nic-host-1286-0,host-1286,00:50:56:8c:eb:f9,Up,40000,Full,vmxnet3,1.9.6,0000:46:00.0,NIC 1 for host HQ-A-ESX-09-06
vmnic1,nic-host-1286-1,host-1286,00:50:56:64:be:7c,Up,10000,Full,vmxnet3,1.3.9,0000:08:00.1,NIC 2 for host HQ-A-ESX-09-06
vmnic2,nic-host-1286-2,host-1286,00:50:56:b2:be:fe,Up,40000,Full,vmxnet3,1.1.5,0000:96:00.2,NIC 3 for host HQ-A-ESX-09-06
vmnic3,nic-host-1286-3,host-1286,00:50:56:11:a4:b5,Up,25000,Full,vmxnet3,1.5.7,0000:58:00.3,NIC 4 for host HQ-A-ESX-09-06
vmnic4,nic-host-1286-4,host-1286,00:50:56:99:6c:04,Up,40000,Full,vmxnet3,1.5.0,0000:97:00.4,NIC 5 for host HQ-A-ESX-09-06
vmnic5,nic-host-1286-5,host-1286,00:50:56:37:07:29,Up,10000,Full,vmxnet3,1.5.2,0000:27:00.5,NIC 6 for host HQ-A-ESX-09-06
vmnic6,nic-host-1286-6,host-1286,00:50:56:db:89:6e,Up,25000,Full,vmxnet3,1.3.8,0000:07:00.6,NIC 7 for host HQ-A-ESX-09-06
vmnic7,nic-host-1286-7,host-1286,00:50:56:f4:f0:ec,Up,40000,Full,vmxnet3,1.4.3,0000:24:00.7,NIC 8 for host HQ-A-ESX-09-06
vmnic0,nic-host-1287-0,host-1287,00:50:56:b8:fb:fa,Up,25000,Full,vmxnet3,1.2.1,0000:72:00.0,NIC 1 for host HQ-A-ESX-10-01
vmnic1,nic-host-1287-1,host-1287,00:50:56:42:6f:35,Up,10000,Full,vmxnet3,1.3.9,0000:49:00.1,NIC 2 for host HQ-A-ESX-10-01
vmnic2,nic-host-1287-2,host-1287,00:50:56:22:6b:89,Up,25000,Full,vmxnet3,1.1.5,0000:60:00.2,NIC 3 for host HQ-A-ESX-10-01
vmnic3,nic-host-1287-3,host-1287,00:50:56:62:7b:e3,Up,25000,Full,vmxnet3,1.8.5,0000:49:00.3,NIC 4 for host HQ-A-ESX-10-01
vmnic4,nic-host-1287-4,host-1287,00:50:56:6b:a7:f3,Up,10000,Full,vmxnet3,1.6.0,0000:69:00.4,NIC 5 for host HQ-A-ESX-10-01
vmnic5,nic-host-1287-5,host-1287,00:50:56:8d:34:a6,Up,25000,Full,vmxnet3,1.8.0,0000:70:00.5,NIC 6 for host HQ-A-ESX-10-01
vmnic6,nic-host-1287-6,host-1287,00:50:56:56:85:d9,Up,40000,Full,vmxnet3,1.7.9,0000:18:00.6,NIC 7 for host HQ-A-ESX-10-01
vmnic7,nic-host-1287-7,host-1287,00:50:56:dd:e4:88,Up,10000,Full,vmxnet3,1.6.3,0000:04:00.7,NIC 8 for host HQ-A-ESX-10-01
vmnic0,nic-host-1288-0,host-1288,00:50:56:d7:ac:a1,Up,40000,Full,vmxnet3,1.1.8,0000:14:00.0,NIC 1 for host HQ-A-ESX-10-02
vmnic1,nic-host-1288-1,host-1288,00:50:56:54:ef:83,Up,25000,Full,vmxnet3,1.6.2,0000:68:00.1,NIC 2 for host HQ-A-ESX-10-02
vmnic2,nic-host-1288-2,host-1288,00:50:56:de:f3:fc,Up,40000,Full,vmxnet3,1.1.2,0000:11:00.2,NIC 3 for host HQ-A-ESX-10-02
vmnic3,nic-host-1288-3,host-1288,00:50:56:1a:73:a9,Up,10000,Full,vmxnet3,1.1.7,0000:22:00.3,NIC 4 for host HQ-A-ESX-10-02
vmnic4,nic-host-1288-4,host-1288,00:50:56:b2:70:60,Up,40000,Full,vmxnet3,1.6.6,0000:47:00.4,NIC 5 for host HQ-A-ESX-10-02
vmnic5,nic-host-1288-5,host-1288,00:50:56:00:2c:d3,Up,40000,Full,vmxnet3,1.5.2,0000:38:00.5,NIC 6 for host HQ-A-ESX-10-02
vmnic6,nic-host-1288-6,host-1288,00:50:56:56:e8:d8,Up,40000,Full,vmxnet3,1.9.7,0000:80:00.6,NIC 7 for host HQ-A-ESX-10-02
vmnic7,nic-host-1288-7,host-1288,00:50:56:17:bf:55,Up,25000,Full,vmxnet3,1.5.7,0000:24:00.7,NIC 8 for host HQ-A-ESX-10-02
vmnic0,nic-host-1289-0,host-1289,00:50:56:78:67:04,Up,10000,Full,vmxnet3,1.7.2,0000:79:00.0,NIC 1 for host HQ-A-ESX-10-03
vmnic1,nic-host-1289-1,host-1289,00:50:56:fb:3f:79,Up,10000,Full,vmxnet3,1.5.3,0000:88:00.1,NIC 2 for host HQ-A-ESX-10-03
vmnic2,nic-host-1289-2,host-1289,00:50:56:19:ce:83,Up,25000,Full,vmxnet3,1.2.3,0000:19:00.2,NIC 3 for host HQ-A-ESX-10-03
vmnic3,nic-host-1289-3,host-1289,00:50:56:70:ed:7f,Down,40000,Full,vmxnet3,1.3.8,0000:60:00.3,NIC 4 for host HQ-A-ESX-10-03
vmnic4,nic-host-1289-4,host-1289,00:50:56:7a:ad:fb,Up,40000,Full,vmxnet3,1.2.2,0000:55:00.4,NIC 5 for host HQ-A-ESX-10-03
vmnic5,nic-host-1289-5,host-1289,00:50:56:f0:78:33,Up,10000,Full,vmxnet3,1.2.5,0000:25:00.5,NIC 6 for host HQ-A-ESX-10-03
vmnic6,nic-host-1289-6,host-1289,00:50:56:8e:62:65,Up,25000,Full,vmxnet3,1.5.2,0000:72:00.6,NIC 7 for host HQ-A-ESX-10-03
vmnic7,nic-host-1289-7,host-1289,00:50:56:9a:25:92,Up,10000,Full,vmxnet3,1.6.9,0000:08:00.7,NIC 8 for host HQ-A-ESX-10-03
vmnic0,nic-host-1290-0,host-1290,00:50:56:6f:34:b2,Up,10000,Full,vmxnet3,1.1.8,0000:70:00.0,NIC 1 for host HQ-A-ESX-10-04
vmnic1,nic-host-1290-1,host-1290,00:50:56:bb:f3:50,Up,10000,Full,vmxnet3,1.1.9,0000:30:00.1,NIC 2 for host HQ-A-ESX-10-04
vmnic2,nic-host-1290-2,host-1290,00:50:56:d7:63:a1,Up,25000,Full,vmxnet3,1.2.8,0000:13:00.2,NIC 3 for host HQ-A-ESX-10-04
vmnic3,nic-host-1290-3,host-1290,00:50:56:68:11:84,Up,10000,Full,vmxnet3,1.4.8,0000:89:00.3,NIC 4 for host HQ-A-ESX-10-04
vmnic4,nic-host-1290-4,host-1290,00:50:56:17:ce:0d,Up,40000,Full,vmxnet3,1.5.4,0000:96:00.4,NIC 5 for host HQ-A-ESX-10-04
vmnic5,nic-host-1290-5,host-1290,00:50:56:da:8d:df,Up,25000,Full,vmxnet3,1.6.7,0000:79:00.5,NIC 6 for host HQ-A-ESX-10-04
vmnic6,nic-host-1290-6,host-1290,00:50:56:e1:e1:5b,Up,10000,Full,vmxnet3,1.2.3,0000:85:00.6,NIC 7 for host HQ-A-ESX-10-04
vmnic7,nic-host-1290-7,host-1290,00:50:56:bb:98:31,Up,25000,Full,vmxnet3,1.6.9,0000:58:00.7,NIC 8 for host HQ-A-ESX-10-04
vmnic0,nic-host-1291-0,host-1291,00:50:56:cf:e0:b0,Up,25000,Full,vmxnet3,1.2.3,0000:79:00.0,NIC 1 for host HQ-A-ESX-10-05
vmnic1,nic-host-1291-1,host-1291,00:50:56:2c:cf:cb,Up,25000,Full,vmxnet3,1.2.0,0000:81:00.1,NIC 2 for host HQ-A-ESX-10-05
vmnic2,nic-host-1291-2,host-1291,00:50:56:fa:86:0d,Up,25000,Full,vmxnet3,1.9.1,0000:61:00.2,NIC 3 for host HQ-A-ESX-10-05
vmnic3,nic-host-1291-3,host-1291,00:50:56:78:6a:55,Up,10000,Full,vmxnet3,1.2.4,0000:98:00.3,NIC 4 for host HQ-A-ESX-10-05
vmnic4,nic-host-1291-4,host-1291,00:50:56:92:61:6b,Up,10000,Full,vmxnet3,1.7.1,0000:31:00.4,NIC 5 for host HQ-A-ESX-10-05
vmnic5,nic-host-1291-5,host-1291,00:50:56:16:1a:37,Up,25000,Full,vmxnet3,1.3.9,0000:69:00.5,NIC 6 for host HQ-A-ESX-10-05
vmnic6,nic-host-1291-6,host-1291,00:50:56:bc:4f:44,Up,40000,Full,vmxnet3,1.5.3,0000:58:00.6,NIC 7 for host HQ-A-ESX-10-05
vmnic7,nic-host-1291-7,host-1291,00:50:56:cc:91:11,Up,25000,Full,vmxnet3,1.8.1,0000:42:00.7,NIC 8 for host HQ-A-ESX-10-05
vmnic0,nic-host-1292-0,host-1292,00:50:56:4e:4e:37,Up,40000,Full,vmxnet3,1.3.6,0000:43:00.0,NIC 1 for host HQ-A-ESX-10-06
vmnic1,nic-host-1292-1,host-1292,00:50:56:c6:ef:d5,Up,25000,Full,vmxnet3,1.9.9,0000:62:00.1,NIC 2 for host HQ-A-ESX-10-06
vmnic2,nic-host-1292-2,host-1292,00:50:56:01:2f:f2,Up,10000,Full,vmxnet3,1.9.7,0000:52:00.2,NIC 3 for host HQ-A-ESX-10-06
vmnic3,nic-host-1292-3,host-1292,00:50:56:b1:8c:dd,Up,25000,Full,vmxnet3,1.6.1,0000:53:00.3,NIC 4 for host HQ-A-ESX-10-06
vmnic4,nic-host-1292-4,host-1292,00:50:56:33:84:f9,Up,25000,Full,vmxnet3,1.9.3,0000:91:00.4,NIC 5 for host HQ-A-ESX-10-06
vmnic5,nic-host-1292-5,host-1292,00:50:56:49:30:68,Up,10000,Full,vmxnet3,1.8.1,0000:77:00.5,NIC 6 for host HQ-A-ESX-10-06
vmnic6,nic-host-1292-6,host-1292,00:50:56:3d:73:8d,Up,10000,Full,vmxnet3,1.6.1,0000:70:00.6,NIC 7 for host HQ-A-ESX-10-06
vmnic7,nic-host-1292-7,host-1292,00:50:56:ce:22:65,Up,10000,Full,vmxnet3,1.7.3,0000:85:00.7,NIC 8 for host HQ-A-ESX-10-06
vmnic0,nic-host-1293-0,host-1293,00:50:56:15:92:65,Up,40000,Full,vmxnet3,1.9.7,0000:57:00.0,NIC 1 for host HQ-A-ESX-10-07
vmnic1,nic-host-1293-1,host-1293,00:50:56:23:5c:67,Up,40000,Full,vmxnet3,1.6.5,0000:36:00.1,NIC 2 for host HQ-A-ESX-10-07
vmnic2,nic-host-1293-2,host-1293,00:50:56:ad:78:77,Up,10000,Full,vmxnet3,1.3.4,0000:60:00.2,NIC 3 for host HQ-A-ESX-10-07
vmnic3,nic-host-1293-3,host-1293,00:50:56:d6:68:e0,Up,40000,Full,vmxnet3,1.4.3,0000:41:00.3,NIC 4 for host HQ-A-ESX-10-07
vmnic4,nic-host-1293-4,host-1293,00:50:56:37:4a:3d,Up,40000,Full,vmxnet3,1.8.3,0000:91:00.4,NIC 5 for host HQ-A-ESX-10-07
vmnic5,nic-host-1293-5,host-1293,00:50:56:02:64:a8,Up,25000,Full,vmxnet3,1.9.1,0000:09:00.5,NIC 6 for host HQ-A-ESX-10-07
vmnic6,nic-host-1293-6,host-1293,00:50:56:0c:48:93,Up,25000,Full,vmxnet3,1.7.4,0000:18:00.6,NIC 7 for host HQ-A-ESX-10-07
vmnic7,nic-host-1293-7,host-1293,00:50:56:1e:21:65,Up,40000,Full,vmxnet3,1.8.1,0000:60:00.7,NIC 8 for host HQ-A-ESX-10-07
vmnic0,nic-host-1294-0,host-1294,00:50:56:fc:76:f8,Up,40000,Full,vmxnet3,1.4.6,0000:78:00.0,NIC 1 for host HQ-A-ESX-10-08
vmnic1,nic-host-1294-1,host-1294,00:50:56:67:d9:72,Up,25000,Full,vmxnet3,1.1.4,0000:36:00.1,NIC 2 for host HQ-A-ESX-10-08
vmnic2,nic-host-1294-2,host-1294,00:50:56:5b:3d:c5,Up,10000,Full,vmxnet3,1.2.8,0000:66:00.2,NIC 3 for host HQ-A-ESX-10-08
vmnic3,nic-host-1294-3,host-1294,00:50:56:ff:79:fe,Up,10000,Full,vmxnet3,1.5.6,0000:47:00.3,NIC 4 for host HQ-A-ESX-10-08
vmnic4,nic-host-1294-4,host-1294,00:50:56:42:1a:36,Up,40000,Full,vmxnet3,1.5.6,0000:05:00.4,NIC 5 for host HQ-A-ESX-10-08
vmnic5,nic-host-1294-5,host-1294,00:50:56:fe:82:b4,Up,10000,Full,vmxnet3,1.8.3,0000:31:00.5,NIC 6 for host HQ-A-ESX-10-08
vmnic6,nic-host-1294-6,host-1294,00:50:56:66:c1:9f,Up,40000,Full,vmxnet3,1.4.8,0000:12:00.6,NIC 7 for host HQ-A-ESX-10-08
vmnic7,nic-host-1294-7,host-1294,00:50:56:c6:a2:8c,Up,40000,Full,vmxnet3,1.4.3,0000:81:00.7,NIC 8 for host HQ-A-ESX-10-08
vmnic0,nic-host-1295-0,host-1295,00:50:56:a3:82:13,Up,40000,Full,vmxnet3,1.6.0,0000:74:00.0,NIC 1 for host HQ-A-ESX-11-01
vmnic1,nic-host-1295-1,host-1295,00:50:56:a0:1b:75,Up,40000,Full,vmxnet3,1.8.4,0000:45:00.1,NIC 2 for host HQ-A-ESX-11-01
vmnic2,nic-host-1295-2,host-1295,00:50:56:d4:96:55,Up,10000,Full,vmxnet3,1.6.3,0000:81:00.2,NIC 3 for host HQ-A-ESX-11-01
vmnic3,nic-host-1295-3,host-1295,00:50:56:9e:33:95,Down,40000,Full,vmxnet3,1.5.8,0000:10:00.3,NIC 4 for host HQ-A-ESX-11-01
vmnic4,nic-host-1295-4,host-1295,00:50:56:cc:c1:48,Up,40000,Full,vmxnet3,1.8.7,0000:37:00.4,NIC 5 for host HQ-A-ESX-11-01
vmnic5,nic-host-1295-5,host-1295,00:50:56:e6:6f:c2,Up,10000,Full,vmxnet3,1.6.7,0000:01:00.5,NIC 6 for host HQ-A-ESX-11-01
vmnic6,nic-host-1295-6,host-1295,00:50:56:cd:b4:41,Up,40000,Full,vmxnet3,1.2.7,0000:07:00.6,NIC 7 for host HQ-A-ESX-11-01
vmnic7,nic-host-1295-7,host-1295,00:50:56:0a:1e:46,Down,40000,Full,vmxnet3,1.3.9,0000:81:00.7,NIC 8 for host HQ-A-ESX-11-01
vmnic0,nic-host-1296-0,host-1296,00:50:56:dd:36:3e,Up,40000,Full,vmxnet3,1.5.8,0000:20:00.0,NIC 1 for host HQ-A-ESX-11-02
vmnic1,nic-host-1296-1,host-1296,00:50:56:eb:81:a8,Up,40000,Full,vmxnet3,1.3.8,0000:52:00.1,NIC 2 for host HQ-A-ESX-11-02
vmnic2,nic-host-1296-2,host-1296,00:50:56:4f:ca:3f,Up,10000,Full,vmxnet3,1.4.5,0000:37:00.2,NIC 3 for host HQ-A-ESX-11-02
vmnic3,nic-host-1296-3,host-1296,00:50:56:43:69:93,Up,40000,Full,vmxnet3,1.9.9,0000:76:00.3,NIC 4 for host HQ-A-ESX-11-02
vmnic4,nic-host-1296-4,host-1296,00:50:56:81:0e:51,Up,25000,Full,vmxnet3,1.1.0,0000:04:00.4,NIC 5 for host HQ-A-ESX-11-02
vmnic5,nic-host-1296-5,host-1296,00:50:56:01:1d:2c,Up,40000,Full,vmxnet3,1.1.8,0000:99:00.5,NIC 6 for host HQ-A-ESX-11-02
vmnic6,nic-host-1296-6,host-1296,00:50:56:d5:56:4b,Up,10000,Full,vmxnet3,1.6.9,0000:91:00.6,NIC 7 for host HQ-A-ESX-11-02
vmnic7,nic-host-1296-7,host-1296,00:50:56:a7:76:b0,Up,40000,Full,vmxnet3,1.6.3,0000:76:00.7,NIC 8 for host HQ-A-ESX-11-02
vmnic0,nic-host-1297-0,host-1297,00:50:56:63:d8:b4,Up,40000,Full,vmxnet3,1.7.1,0000:31:00.0,NIC 1 for host HQ-A-ESX-11-03
vmnic1,nic-host-1297-1,host-1297,00:50:56:cf:21:5e,Up,10000,Full,vmxnet3,1.7.1,0000:10:00.1,NIC 2 for host HQ-A-ESX-11-03
vmnic2,nic-host-1297-2,host-1297,00:50:56:77:47:bb,Up,40000,Full,vmxnet3,1.3.6,0000:60:00.2,NIC 3 for host HQ-A-ESX-11-03
vmnic3,nic-host-1297-3,host-1297,00:50:56:aa:ed:a8,Up,10000,Full,vmxnet3,1.6.8,0000:48:00.3,NIC 4 for host HQ-A-ESX-11-03
vmnic4,nic-host-1297-4,host-1297,00:50:56:58:ed:2e,Down,10000,Full,vmxnet3,1.7.2,0000:34:00.4,NIC 5 for host HQ-A-ESX-11-03
vmnic5,nic-host-1297-5,host-1297,00:50:56:eb:16:4c,Up,10000,Full,vmxnet3,1.5.9,0000:91:00.5,NIC 6 for host HQ-A-ESX-11-03
vmnic6,nic-host-1297-6,host-1297,00:50:56:24:70:87,Up,40000,Full,vmxnet3,1.8.7,0000:23:00.6,NIC 7 for host HQ-A-ESX-11-03
vmnic7,nic-host-1297-7,host-1297,00:50:56:de:00:49,Up,25000,Full,vmxnet3,1.9.0,0000:78:00.7,NIC 8 for host HQ-A-ESX-11-03
vmnic0,nic-host-1298-0,host-1298,00:50:56:9f:f7:48,Up,40000,Full,vmxnet3,1.4.6,0000:43:00.0,NIC 1 for host HQ-A-ESX-11-04
vmnic1,nic-host-1298-1,host-1298,00:50:56:04:4d:7a,Down,40000,Full,vmxnet3,1.9.8,0000:61:00.1,NIC 2 for host HQ-A-ESX-11-04
vmnic2,nic-host-1298-2,host-1298,00:50:56:7c:3e:9e,Up,25000,Full,vmxnet3,1.9.6,0000:31:00.2,NIC 3 for host HQ-A-ESX-11-04
vmnic3,nic-host-1298-3,host-1298,00:50:56:66:18:cd,Up,10000,Full,vmxnet3,1.8.3,0000:14:00.3,NIC 4 for host HQ-A-ESX-11-04
vmnic4,nic-host-1298-4,host-1298,00:50:56:8c:6c:8c,Up,25000,Full,vmxnet3,1.8.5,0000:77:00.4,NIC 5 for host HQ-A-ESX-11-04
vmnic5,nic-host-1298-5,host-1298,00:50:56:7f:bf:70,Up,10000,Full,vmxnet3,1.4.1,0000:70:00.5,NIC 6 for host HQ-A-ESX-11-04
vmnic6,nic-host-1298-6,host-1298,00:50:56:96:e0:b2,Up,40000,Full,vmxnet3,1.9.7,0000:19:00.6,NIC 7 for host HQ-A-ESX-11-04
vmnic7,nic-host-1298-7,host-1298,00:50:56:26:d7:1f,Up,10000,Full,vmxnet3,1.9.2,0000:13:00.7,NIC 8 for host HQ-A-ESX-11-04
vmnic0,nic-host-1299-0,host-1299,00:50:56:b3:61:61,Up,10000,Full,vmxnet3,1.6.4,0000:03:00.0,NIC 1 for host HQ-A-ESX-11-05
vmnic1,nic-host-1299-1,host-1299,00:50:56:4e:c6:c4,Up,10000,Full,vmxnet3,1.7.7,0000:94:00.1,NIC 2 for host HQ-A-ESX-11-05
vmnic2,nic-host-1299-2,host-1299,00:50:56:12:a8:9a,Up,10000,Full,vmxnet3,1.2.2,0000:48:00.2,NIC 3 for host HQ-A-ESX-11-05
vmnic3,nic-host-1299-3,host-1299,00:50:56:ad:65:f2,Up,10000,Full,vmxnet3,1.2.1,0000:49:00.3,NIC 4 for host HQ-A-ESX-11-05
vmnic4,nic-host-1299-4,host-1299,00:50:56:53:aa:4b,Up,10000,Full,vmxnet3,1.6.2,0000:06:00.4,NIC 5 for host HQ-A-ESX-11-05
vmnic5,nic-host-1299-5,host-1299,00:50:56:21:19:40,Up,10000,Full,vmxnet3,1.5.9,0000:33:00.5,NIC 6 for host HQ-A-ESX-11-05
vmnic6,nic-host-1299-6,host-1299,00:50:56:8e:6e:51,Up,40000,Full,vmxnet3,1.1.8,0000:68:00.6,NIC 7 for host HQ-A-ESX-11-05
vmnic7,nic-host-1299-7,host-1299,00:50:56:04:1e:19,Up,25000,Full,vmxnet3,1.1.3,0000:02:00.7,NIC 8 for host HQ-A-ESX-11-05
vmnic0,nic-host-1300-0,host-1300,00:50:56:b6:92:ab,Up,40000,Full,vmxnet3,1.1.4,0000:69:00.0,NIC 1 for host HQ-A-ESX-11-06
vmnic1,nic-host-1300-1,host-1300,00:50:56:2a:38:77,Up,10000,Full,vmxnet3,1.9.6,0000:37:00.1,NIC 2 for host HQ-A-ESX-11-06
vmnic2,nic-host-1300-2,host-1300,00:50:56:1a:5d:c3,Up,25000,Full,vmxnet3,1.2.5,0000:06:00.2,NIC 3 for host HQ-A-ESX-11-06
vmnic3,nic-host-1300-3,host-1300,00:50:56:24:ca:40,Up,25000,Full,vmxnet3,1.3.6,0000:91:00.3,NIC 4 for host HQ-A-ESX-11-06
vmnic4,nic-host-1300-4,host-1300,00:50:56:82:8f:f3,Up,25000,Full,vmxnet3,1.5.7,0000:97:00.4,NIC 5 for host HQ-A-ESX-11-06
vmnic5,nic-host-1300-5,host-1300,00:50:56:d4:25:7a,Up,10000,Full,vmxnet3,1.6.8,0000:34:00.5,NIC 6 for host HQ-A-ESX-11-06
vmnic6,nic-host-1300-6,host-1300,00:50:56:9c:f9:e4,Up,40000,Full,vmxnet3,1.6.7,0000:22:00.6,NIC 7 for host HQ-A-ESX-11-06
vmnic7,nic-host-1300-7,host-1300,00:50:56:e2:b4:4d,Up,25000,Full,vmxnet3,1.8.9,0000:52:00.7,NIC 8 for host HQ-A-ESX-11-06
vmnic0,nic-host-1301-0,host-1301,00:50:56:a8:c4:a9,Up,25000,Full,vmxnet3,1.8.7,0000:88:00.0,NIC 1 for host HQ-A-ESX-12-01
vmnic1,nic-host-1301-1,host-1301,00:50:56:3e:5b:6c,Up,10000,Full,vmxnet3,1.1.1,0000:86:00.1,NIC 2 for host HQ-A-ESX-12-01
vmnic2,nic-host-1301-2,host-1301,00:50:56:e2:ee:bb,Up,40000,Full,vmxnet3,1.4.6,0000:15:00.2,NIC 3 for host HQ-A-ESX-12-01
vmnic3,nic-host-1301-3,host-1301,00:50:56:5a:13:ef,Up,25000,Full,vmxnet3,1.3.0,0000:00:00.3,NIC 4 for host HQ-A-ESX-12-01
vmnic4,nic-host-1301-4,host-1301,00:50:56:78:2e:55,Up,10000,Full,vmxnet3,1.4.1,0000:67:00.4,NIC 5 for host HQ-A-ESX-12-01
vmnic5,nic-host-1301-5,host-1301,00:50:56:a3:ae:79,Up,25000,Full,vmxnet3,1.2.0,0000:73:00.5,NIC 6 for host HQ-A-ESX-12-01
vmnic6,nic-host-1301-6,host-1301,00:50:56:0e:e9:10,Down,25000,Full,vmxnet3,1.9.8,0000:75:00.6,NIC 7 for host HQ-A-ESX-12-01
vmnic7,nic-host-1301-7,host-1301,00:50:56:f3:f0:0a,Up,25000,Full,vmxnet3,1.6.4,0000:02:00.7,NIC 8 for host HQ-A-ESX-12-01
vmnic0,nic-host-1302-0,host-1302,00:50:56:cb:dc:7f,Up,25000,Full,vmxnet3,1.3.4,0000:44:00.0,NIC 1 for host HQ-A-ESX-12-02
