vm_moref,guest_os_full,ip_addresses,hostname,uptime,tools_status,tools_version,guest_state,cpu_usage,memory_usage,notes
vm-2525,Windows Server 2022 Standard,10.10.101.174,hq-a-vm-mon-2525,72.11190257328855,Running Current,12365,Running,23,87,MON workload
vm-2526,Windows Server 2019 Standard,10.10.74.91,hq-a-vm-inf-2526,303.233947371484,Running Current,12365,Running,31,87,INF workload
vm-2527,Windows Server 2019 Standard,10.10.154.139,hq-a-vm-app-2527,221.06463170158793,Running Current,12365,Stopped,20,56,APP workload
vm-2528,Windows Server 2022 Standard,10.10.45.86,hq-a-vm-inf-2528,376.1610649041423,Running Current,12365,Running,56,87,INF workload
vm-2529,RHEL 8.6,10.10.44.128,hq-a-vm-mon-2529,226.66535170278786,Running Current,12365,Running,57,80,MON workload
vm-2530,Windows Server 2019 Standard,10.10.224.88,hq-a-vm-svc-2530,225.5702890211602,Running Current,12365,Running,21,67,SVC workload
vm-2531,Ubuntu 20.04 LTS,10.10.213.211,hq-a-vm-web-2531,236.64666380774696,Running Current,12365,Running,25,67,WEB workload
vm-2532,Ubuntu 20.04 LTS,10.10.60.181,hq-a-vm-mon-2532,26.98972949844626,Running Current,12365,Running,28,55,MON workload
vm-2533,Windows Server 2022 Standard,10.10.231.246,hq-a-vm-app-2533,3.4460257514452444,Running Current,12365,Running,58,54,APP workload
vm-2534,Windows Server 2022 Standard,10.10.202.251,hq-a-vm-mon-2534,23.24294051332702,Running Current,12365,Running,47,55,MON workload
vm-2535,Windows Server 2019 Standard,10.10.8.84,hq-a-vm-web-2535,87.03748829106706,Running Current,12365,Running,78,80,WEB workload
vm-2536,Windows Server 2019 Standard,10.10.197.101,hq-a-vm-mon-2536,106.6140291799968,Running Current,12365,Running,78,81,MON workload
vm-2537,Windows Server 2022 Standard,10.10.248.154,hq-a-vm-db-2537,227.62518065609638,Running Current,12365,Running,33,66,DB workload
vm-2538,Windows Server 2019 Standard,10.10.212.188,hq-a-vm-svc-2538,76.95868443999144,Running Current,12365,Running,26,45,SVC workload
vm-2539,Windows Server 2022 Standard,10.10.40.15,hq-a-vm-db-2539,338.3593390698836,Running Current,12365,Running,44,49,DB workload
vm-2540,Windows Server 2019 Standard,10.10.59.13,hq-a-vm-mon-2540,174.0790203668551,Running Current,12365,Running,30,74,MON workload
vm-2541,Ubuntu 20.04 LTS,10.10.138.23,hq-a-vm-mon-2541,376.1253980170248,Running Current,12365,Running,31,71,MON workload
vm-2542,Windows Server 2019 Standard,10.10.26.149,hq-a-vm-mon-2542,252.239060663615,Running Current,12365,Stopped,72,67,MON workload
vm-2543,Windows Server 2019 Standard,10.10.155.83,hq-a-vm-web-2543,46.41499844406962,Running Current,12365,Running,56,59,WEB workload
vm-2544,Windows Server 2022 Standard,10.10.125.72,hq-a-vm-app-2544,165.55354175120968,Running Current,12365,Running,40,78,APP workload
vm-2545,Windows Server 2022 Standard,10.10.135.77,hq-a-vm-inf-2545,112.6763685140471,Running Current,12365,Stopped,77,68,INF workload
vm-2546,Windows Server 2019 Standard,10.10.15.110,hq-a-vm-svc-2546,91.39984158944223,Running Current,12365,Stopped,36,49,SVC workload
vm-2547,Windows Server 2022 Standard,10.10.177.3,hq-a-vm-mon-2547,45.21714360173829,Running Current,12365,Running,77,66,MON workload
vm-2548,RHEL 8.6,10.10.251.124,hq-a-vm-db-2548,76.81080714049371,Running Current,12365,Running,63,60,DB workload
vm-2549,Windows Server 2019 Standard,10.10.4.127,hq-a-vm-mon-2549,217.90184862640984,Running Current,12365,Running,74,61,MON workload
vm-2550,Windows Server 2019 Standard,10.10.100.121,hq-a-vm-inf-2550,9.10855314185396,Running Current,12365,Running,60,41,INF workload
vm-2551,RHEL 8.6,10.10.105.28,hq-a-vm-app-2551,9.128528368500454,Running Current,12365,Running,51,50,APP workload
vm-2552,Windows Server 2022 Standard,10.10.35.140,hq-a-vm-mon-2552,219.73503121628053,Running Current,12365,Running,54,80,MON workload
vm-2553,Windows Server 2022 Standard,10.10.244.218,hq-a-vm-mon-2553,39.988196173153035,Running Current,12365,Running,45,57,MON workload
vm-2554,Ubuntu 20.04 LTS,10.10.75.74,hq-a-vm-inf-2554,117.42287091077529,Running Current,12365,Running,49,50,INF workload
vm-2555,Windows Server 2019 Standard,10.10.22.138,hq-a-vm-svc-2555,283.1784919668593,Running Current,12365,Running,34,66,SVC workload
vm-2556,Ubuntu 20.04 LTS,10.10.47.76,hq-a-vm-inf-2556,354.07010123474015,Running Current,12365,Stopped,65,76,INF workload
vm-2557,Windows Server 2022 Standard,10.10.46.69,hq-a-vm-web-2557,338.6579838775491,Running Current,12365,Running,67,50,WEB workload
vm-2558,Windows Server 2022 Standard,10.10.133.194,hq-a-vm-db-2558,129.28789936642352,Running Current,12365,Running,61,80,DB workload
vm-2559,Windows Server 2022 Standard,10.10.139.218,hq-a-vm-db-2559,146.89506200732555,Running Current,12365,Running,45,52,DB workload
vm-2560,Windows Server 2022 Standard,10.10.225.73,hq-a-vm-svc-2560,161.62549498237735,Running Current,12365,Running,20,86,SVC workload
vm-2561,Windows Server 2019 Standard,10.10.110.37,hq-a-vm-inf-2561,291.48536118266134,Running Current,12365,Running,36,75,INF workload
vm-2562,RHEL 8.6,10.10.86.174,hq-a-vm-app-2562,274.7596213186662,Running Current,12365,Running,25,45,APP workload
vm-2563,RHEL 8.6,10.10.251.165,hq-a-vm-inf-2563,366.3302252574693,Running Current,12365,Running,48,69,INF workload
vm-2564,RHEL 8.6,10.10.57.58,hq-a-vm-db-2564,71.71885289049501,Running Current,12365,Running,43,84,DB workload
vm-2565,Windows Server 2022 Standard,10.10.166.29,hq-a-vm-inf-2565,142.0807280119198,Running Current,12365,Running,26,57,INF workload
vm-2566,RHEL 8.6,10.10.55.58,hq-a-vm-web-2566,350.74495742364684,Running Current,12365,Running,51,61,WEB workload
vm-2567,RHEL 8.6,10.10.182.173,hq-a-vm-inf-2567,35.75736362823178,Running Current,12365,Stopped,50,59,INF workload
vm-2568,Windows Server 2019 Standard,10.10.27.77,hq-a-vm-mon-2568,376.37942663540184,Running Current,12365,Running,38,53,MON workload
vm-2569,Windows Server 2019 Standard,10.10.142.152,hq-a-vm-mon-2569,318.4372120898735,Running Current,12365,Running,54,82,MON workload
vm-2570,RHEL 8.6,10.10.235.68,hq-a-vm-app-2570,255.36303685728524,Running Current,12365,Running,36,75,APP workload
vm-2571,Windows Server 2022 Standard,10.10.160.155,hq-a-vm-mon-2571,278.2670236779515,Running Current,12365,Running,64,53,MON workload
vm-2572,Windows Server 2022 Standard,10.10.144.245,hq-a-vm-db-2572,119.4805791925259,Running Current,12365,Running,22,74,DB workload
vm-2573,RHEL 8.6,10.10.160.218,hq-a-vm-db-2573,157.28040679410722,Running Current,12365,Running,66,84,DB workload
vm-2574,Windows Server 2022 Standard,10.10.217.112,hq-a-vm-web-2574,36.80989705649938,Running Current,12365,Running,78,52,WEB workload
vm-2575,Windows Server 2019 Standard,10.10.79.192,hq-a-vm-web-2575,276.2741030962009,Running Current,12365,Running,56,69,WEB workload
vm-2576,Windows Server 2022 Standard,10.10.14.133,hq-a-vm-svc-2576,360.6725511228033,Running Current,12365,Running,76,45,SVC workload
vm-2577,RHEL 8.6,10.10.61.216,hq-a-vm-inf-2577,384.1940962529424,Running Current,12365,Running,21,87,INF workload
vm-2578,Ubuntu 20.04 LTS,10.10.12.35,hq-a-vm-svc-2578,394.1010985424839,Running Current,12365,Running,70,53,SVC workload
vm-2579,Windows Server 2019 Standard,10.10.3.31,hq-a-vm-mon-2579,235.54459921033265,Running Current,12365,Running,42,83,MON workload
vm-2580,Windows Server 2022 Standard,10.10.110.246,hq-a-vm-db-2580,317.9895077665153,Running Current,12365,Running,36,82,DB workload
vm-2581,RHEL 8.6,10.10.15.140,hq-a-vm-inf-2581,333.639025966028,Running Current,12365,Stopped,76,44,INF workload
vm-2582,Windows Server 2019 Standard,10.10.117.91,hq-a-vm-svc-2582,225.136655909486,Running Current,12365,Running,49,43,SVC workload
vm-2583,Windows Server 2019 Standard,10.10.121.245,hq-a-vm-inf-2583,323.2025556152229,Running Current,12365,Running,69,89,INF workload
vm-2584,Windows Server 2019 Standard,10.10.189.153,hq-a-vm-web-2584,180.10915815674073,Running Current,12365,Running,68,81,WEB workload
vm-2585,Ubuntu 20.04 LTS,10.10.220.188,hq-a-vm-mon-2585,328.0387625494124,Running Current,12365,Running,66,65,MON workload
vm-2586,Windows Server 2019 Standard,10.10.140.113,hq-a-vm-db-2586,229.8246325400001,Running Current,12365,Running,51,47,DB workload
vm-2587,Windows Server 2022 Standard,10.10.48.28,hq-a-vm-app-2587,147.95675026435248,Running Current,12365,Running,72,70,APP workload
vm-2588,Ubuntu 20.04 LTS,10.10.148.42,hq-a-vm-app-2588,77.12945828572668,Running Current,12365,Running,28,70,APP workload
vm-2589,Windows Server 2019 Standard,10.10.204.121,hq-a-vm-db-2589,251.22381582679733,Running Current,12365,Running,49,68,DB workload
vm-2590,Windows Server 2022 Standard,10.10.224.113,hq-a-vm-web-2590,22.64013402222391,Running Current,12365,Running,50,81,WEB workload
vm-2591,RHEL 8.6,10.10.166.226,hq-a-vm-svc-2591,395.54144199849526,Running Current,12365,Running,74,69,SVC workload
vm-2592,Windows Server 2019 Standard,10.10.202.183,hq-a-vm-inf-2592,28.586082834088362,Running Current,12365,Running,27,51,INF workload
vm-2593,Windows Server 2019 Standard,10.10.240.246,hq-a-vm-db-2593,303.44292798879445,Running Current,12365,Running,28,79,DB workload
vm-2594,Windows Server 2022 Standard,10.10.145.181,hq-a-vm-web-2594,155.93515727573325,Running Current,12365,Running,62,86,WEB workload
vm-2595,Windows Server 2019 Standard,10.10.35.120,hq-a-vm-app-2595,378.1304384482293,Running Current,12365,Running,73,66,APP workload
vm-2596,RHEL 8.6,10.10.3.204,hq-a-vm-db-2596,15.814006836295738,Running Current,12365,Running,66,85,DB workload
vm-2597,RHEL 8.6,10.10.214.3,hq-a-vm-svc-2597,395.43484074590276,Running Current,12365,Running,67,64,SVC workload
vm-2598,Windows Server 2022 Standard,10.10.237.145,hq-a-vm-app-2598,396.9406173740768,Running Current,12365,Stopped,43,68,APP workload
vm-2599,Windows Server 2019 Standard,10.10.40.2,hq-a-vm-mon-2599,139.78967609983104,Running Current,12365,Running,56,45,MON workload
vm-2600,Windows Server 2019 Standard,10.10.194.218,hq-a-vm-svc-2600,126.04033264681897,Running Current,12365,Running,75,41,SVC workload
vm-2601,Windows Server 2022 Standard,10.10.158.40,hq-a-vm-db-2601,82.43165980101276,Running Current,12365,Running,34,79,DB workload
vm-2602,Windows Server 2019 Standard,10.10.171.44,hq-a-vm-app-2602,286.51702754971944,Running Current,12365,Running,49,75,APP workload
vm-2603,Windows Server 2019 Standard,10.10.110.236,hq-a-vm-svc-2603,305.1266552086846,Running Current,12365,Stopped,38,64,SVC workload
vm-2604,Windows Server 2022 Standard,10.10.134.62,hq-a-vm-mon-2604,63.44389546879571,Running Current,12365,Running,42,55,MON workload
vm-2605,RHEL 8.6,10.10.65.254,hq-a-vm-app-2605,157.705358999698,Running Current,12365,Running,61,59,APP workload
vm-2606,RHEL 8.6,10.10.2.80,hq-a-vm-svc-2606,316.1161901035166,Running Current,12365,Stopped,29,86,SVC workload
vm-2607,Windows Server 2019 Standard,10.10.219.182,hq-a-vm-db-2607,162.88828393686398,Running Current,12365,Running,29,51,DB workload
vm-2608,Windows Server 2022 Standard,10.10.104.123,hq-a-vm-web-2608,354.9938267276374,Running Current,12365,Running,56,42,WEB workload
vm-2609,Windows Server 2022 Standard,10.10.40.180,hq-a-vm-db-2609,386.08460890334703,Running Current,12365,Running,34,63,DB workload
vm-2610,Windows Server 2022 Standard,10.10.22.62,hq-a-vm-web-2610,240.57752994129433,Running Current,12365,Stopped,46,80,WEB workload
vm-2611,RHEL 8.6,10.10.15.170,hq-a-vm-inf-2611,205.79944009923315,Running Current,12365,Running,28,69,INF workload
vm-2612,Windows Server 2019 Standard,10.10.39.63,hq-a-vm-svc-2612,218.802042394915,Running Current,12365,Running,48,83,SVC workload
vm-2613,Windows Server 2019 Standard,10.10.227.139,hq-a-vm-mon-2613,137.07943205916393,Running Current,12365,Stopped,78,69,MON workload
vm-2614,Ubuntu 20.04 LTS,10.10.95.56,hq-a-vm-inf-2614,94.93356020084785,Running Current,12365,Running,21,88,INF workload
vm-2615,Windows Server 2019 Standard,10.10.158.82,hq-a-vm-mon-2615,106.36127446058394,Running Current,12365,Running,58,86,MON workload
vm-2616,Windows Server 2019 Standard,10.10.147.69,hq-a-vm-svc-2616,183.25518290056937,Running Current,12365,Running,69,70,SVC workload
vm-2617,Windows Server 2019 Standard,10.10.72.70,hq-a-vm-db-2617,159.33793129350866,Running Current,12365,Running,46,84,DB workload
vm-2618,Windows Server 2022 Standard,10.10.236.134,hq-a-vm-web-2618,18.06426206264968,Running Current,12365,Running,30,87,WEB workload
vm-2619,Ubuntu 20.04 LTS,10.10.33.169,hq-a-vm-web-2619,153.10531300618803,Running Current,12365,Running,49,80,WEB workload
vm-2620,Windows Server 2019 Standard,10.10.136.121,hq-a-vm-mon-2620,261.3161165316419,Running Current,12365,Running,69,67,MON workload
vm-2621,Windows Server 2019 Standard,10.10.166.33,hq-a-vm-web-2621,117.04997202676735,Running Current,12365,Running,35,84,WEB workload
vm-2622,Windows Server 2019 Standard,10.10.13.145,hq-a-vm-inf-2622,159.1625766798596,Running Current,12365,Running,43,86,INF workload
vm-2623,Windows Server 2019 Standard,10.10.230.191,hq-a-vm-db-2623,55.12716931959771,Running Current,12365,Running,67,66,DB workload
vm-2624,Ubuntu 20.04 LTS,10.10.202.102,hq-a-vm-app-2624,353.05313132241935,Running Current,12365,Running,24,72,APP workload
vm-2625,Windows Server 2019 Standard,10.10.42.220,hq-a-vm-inf-2625,54.19434990306886,Running Current,12365,Running,73,58,INF workload
vm-2626,Windows Server 2022 Standard,10.10.184.170,hq-a-vm-svc-2626,253.38334634979134,Running Current,12365,Running,27,52,SVC workload
vm-2627,Windows Server 2019 Standard,10.10.153.127,hq-a-vm-inf-2627,354.55012573076607,Running Current,12365,Running,50,87,INF workload
vm-2628,RHEL 8.6,10.10.128.36,hq-a-vm-app-2628,353.91858081529847,Running Current,12365,Stopped,22,78,APP workload
vm-2629,Windows Server 2019 Standard,10.10.206.17,hq-a-vm-svc-2629,223.7720695079532,Running Current,12365,Running,80,67,SVC workload
vm-2630,Windows Server 2019 Standard,10.10.149.147,hq-a-vm-mon-2630,105.39135857866617,Running Current,12365,Running,67,58,MON workload
vm-2631,RHEL 8.6,10.10.230.249,hq-a-vm-web-2631,343.9900634460856,Running Current,12365,Running,27,54,WEB workload
vm-2632,Windows Server 2019 Standard,10.10.253.25,hq-a-vm-inf-2632,234.79310513946518,Running Current,12365,Running,45,87,INF workload
vm-2633,Windows Server 2019 Standard,10.10.200.194,hq-a-vm-svc-2633,25.886053413598816,Running Current,12365,Running,76,76,SVC workload
vm-2634,Windows Server 2019 Standard,10.10.61.77,hq-a-vm-svc-2634,305.571881478069,Running Current,12365,Running,75,51,SVC workload
vm-2635,Ubuntu 20.04 LTS,10.10.26.220,hq-a-vm-mon-2635,123.05404214694775,Running Current,12365,Running,36,77,MON workload
vm-2636,Windows Server 2022 Standard,10.10.85.162,hq-a-vm-web-2636,386.1771438635496,Running Current,12365,Running,32,49,WEB workload
vm-2637,Windows Server 2022 Standard,10.10.161.163,hq-a-vm-app-2637,386.4207097302652,Running Current,12365,Running,60,58,APP workload
vm-2638,Windows Server 2022 Standard,10.10.109.175,hq-a-vm-web-2638,46.5330660777705,Running Current,12365,Running,36,75,WEB workload
vm-2639,Ubuntu 20.04 LTS,10.10.167.92,hq-a-vm-inf-2639,326.80619743942117,Running Current,12365,Stopped,31,49,INF workload
vm-2640,Windows Server 2022 Standard,10.10.87.184,hq-a-vm-web-2640,159.82161543332043,Running Current,12365,Running,39,88,WEB workload
vm-2641,Ubuntu 20.04 LTS,10.10.172.133,hq-a-vm-web-2641,160.99307049861028,Running Current,12365,Running,23,51,WEB workload
vm-2642,Windows Server 2022 Standard,10.10.199.129,hq-a-vm-mon-2642,255.28994840911722,Running Current,12365,Stopped,76,84,MON workload
vm-2643,Windows Server 2019 Standard,10.10.96.50,hq-a-vm-app-2643,233.27173180924407,Running Current,12365,Stopped,79,82,APP workload
vm-2644,Windows Server 2019 Standard,10.10.94.95,hq-a-vm-svc-2644,57.509439484668334,Running Current,12365,Running,21,68,SVC workload
vm-2645,Windows Server 2022 Standard,10.10.203.43,hq-a-vm-db-2645,42.02358201284469,Running Current,12365,Running,44,82,DB workload
vm-2646,Ubuntu 20.04 LTS,10.10.222.129,hq-a-vm-web-2646,172.96108310686878,Running Current,12365,Running,59,72,WEB workload
vm-2647,Ubuntu 20.04 LTS,10.10.206.158,hq-a-vm-web-2647,282.7541500302162,Running Current,12365,Running,56,73,WEB workload
vm-2648,Windows Server 2022 Standard,10.10.148.48,hq-a-vm-mon-2648,298.86411862034475,Running Current,12365,Running,42,43,MON workload
vm-2649,RHEL 8.6,10.10.80.10,hq-a-vm-svc-2649,102.25961883892757,Running Current,12365,Running,27,59,SVC workload
vm-2650,RHEL 8.6,10.10.175.223,hq-a-vm-svc-2650,155.2372517965973,Running Current,12365,Running,29,59,SVC workload
vm-2651,Windows Server 2019 Standard,10.10.196.58,hq-a-vm-mon-2651,181.92131630741693,Running Current,12365,Running,62,52,MON workload
vm-2652,Ubuntu 20.04 LTS,10.10.170.30,hq-a-vm-db-2652,370.0598888875862,Running Current,12365,Running,76,57,DB workload
vm-2653,RHEL 8.6,10.10.102.110,hq-a-vm-app-2653,353.0095444317108,Running Current,12365,Running,65,74,APP workload
vm-2654,Windows Server 2019 Standard,10.10.56.77,hq-a-vm-web-2654,81.33234230393082,Running Current,12365,Running,38,41,WEB workload
vm-2655,Windows Server 2019 Standard,10.10.48.232,hq-a-vm-inf-2655,383.58918954605025,Running Current,12365,Running,31,51,INF workload
vm-2656,RHEL 8.6,10.10.127.228,hq-a-vm-mon-2656,44.34070449526575,Running Current,12365,Running,45,71,MON workload
vm-2657,Windows Server 2022 Standard,10.10.154.41,hq-a-vm-web-2657,270.39368746369956,Running Current,12365,Running,35,43,WEB workload
vm-2658,Windows Server 2022 Standard,10.10.108.209,hq-a-vm-mon-2658,135.4862227003159,Running Current,12365,Stopped,20,86,MON workload
vm-2659,RHEL 8.6,10.10.2.243,hq-a-vm-app-2659,46.94758871992076,Running Current,12365,Running,34,70,APP workload
vm-2660,Windows Server 2019 Standard,10.10.135.36,hq-a-vm-svc-2660,266.1818390427083,Running Current,12365,Running,34,48,SVC workload
vm-2661,Windows Server 2022 Standard,10.10.126.160,hq-a-vm-db-2661,222.37524294244247,Running Current,12365,Running,48,43,DB workload
vm-2662,Windows Server 2019 Standard,10.10.68.217,hq-a-vm-app-2662,23.683741192653695,Running Current,12365,Stopped,43,54,APP workload
vm-2663,RHEL 8.6,10.10.77.42,hq-a-vm-svc-2663,102.02864846338366,Running Current,12365,Running,75,68,SVC workload
vm-2664,Windows Server 2019 Standard,10.10.30.26,hq-a-vm-mon-2664,271.9994340289848,Running Current,12365,Running,64,66,MON workload
vm-2665,Windows Server 2019 Standard,10.10.32.223,hq-a-vm-inf-2665,132.58889591683467,Running Current,12365,Running,37,49,INF workload
vm-2666,Ubuntu 20.04 LTS,10.10.9.129,hq-a-vm-web-2666,388.8224209450282,Running Current,12365,Running,55,45,WEB workload
vm-2667,Ubuntu 20.04 LTS,10.10.237.217,hq-a-vm-app-2667,338.5115655851698,Running Current,12365,Running,28,42,APP workload
