name,moref,parent_host,cluster_moref,vcenter_moref,guest_os,vm_version,cpu_count,memory_gb,disk_count,nic_count,ip_addresses,power_state,created_date,notes
HQ-A-VM-02-03-1811,vm-1811,host-1022,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,8,32,2,2,10.10.210.3,poweredOn,2022-06-25 00:00:00,VM for DB workload
HQ-A-VM-02-03-1812,vm-1812,host-1022,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,8,32,1,2,10.10.137.230,poweredOn,2022-01-13 00:00:00,VM for APP workload
HQ-A-VM-02-04-1813,vm-1813,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v16,8,16,3,3,10.10.163.105,poweredOn,2021-07-06 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1814,vm-1814,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,8,16,3,1,10.10.39.146,poweredOn,2024-01-03 00:00:00,VM for DB workload
HQ-A-VM-02-04-1815,vm-1815,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,8,3,1,10.10.57.115,poweredOn,2019-09-14 00:00:00,VM for DB workload
HQ-A-VM-02-04-1816,vm-1816,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,2,8,2,1,10.10.229.28,poweredOn,2024-12-06 00:00:00,VM for APP workload
HQ-A-VM-02-04-1817,vm-1817,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v17,2,4,4,1,10.10.238.127,poweredOn,2019-06-28 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1818,vm-1818,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,4,32,2,1,10.10.142.230,poweredOn,2024-09-19 00:00:00,VM for APP workload
HQ-A-VM-02-04-1819,vm-1819,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,4,32,3,4,10.10.243.177,poweredOn,2019-04-02 00:00:00,VM for DB workload
HQ-A-VM-02-04-1820,vm-1820,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,4,16,2,2,10.10.111.169,poweredOn,2019-06-17 00:00:00,VM for APP workload
HQ-A-VM-02-04-1821,vm-1821,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v19,2,4,1,4,10.10.195.246,poweredOn,2020-06-18 00:00:00,VM for INF workload
HQ-A-VM-02-04-1822,vm-1822,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,8,4,4,2,10.10.12.117,poweredOff,2024-01-13 00:00:00,VM for SVC workload
HQ-A-VM-02-04-1823,vm-1823,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,4,32,4,4,10.10.157.43,poweredOn,2021-01-12 00:00:00,VM for APP workload
HQ-A-VM-02-04-1824,vm-1824,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,8,2,1,10.10.89.3,poweredOn,2020-07-07 00:00:00,VM for APP workload
HQ-A-VM-02-04-1825,vm-1825,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v14,2,16,3,1,10.10.172.3,poweredOff,2022-02-20 00:00:00,VM for DB workload
HQ-A-VM-02-04-1826,vm-1826,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,8,8,4,4,10.10.230.20,poweredOn,2019-06-13 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1827,vm-1827,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,8,16,3,4,10.10.234.189,poweredOn,2020-01-29 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1828,vm-1828,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v14,8,4,1,1,10.10.218.189,poweredOn,2019-08-30 00:00:00,VM for SVC workload
HQ-A-VM-02-04-1829,vm-1829,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v18,2,4,3,4,10.10.206.231,poweredOn,2024-09-21 00:00:00,VM for SVC workload
HQ-A-VM-02-04-1830,vm-1830,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,8,64,1,3,10.10.113.199,poweredOn,2023-02-06 00:00:00,VM for INF workload
HQ-A-VM-02-04-1831,vm-1831,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v16,4,32,4,3,10.10.68.116,poweredOn,2024-05-20 00:00:00,VM for INF workload
HQ-A-VM-02-04-1832,vm-1832,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v16,8,16,3,1,10.10.118.181,poweredOn,2021-01-17 00:00:00,VM for SVC workload
HQ-A-VM-02-04-1833,vm-1833,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,8,32,4,4,10.10.162.82,poweredOn,2019-07-16 00:00:00,VM for DB workload
HQ-A-VM-02-04-1834,vm-1834,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,2,8,2,3,10.10.244.210,poweredOn,2022-09-13 00:00:00,VM for APP workload
HQ-A-VM-02-04-1835,vm-1835,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v19,8,16,2,3,10.10.64.68,poweredOn,2023-10-27 00:00:00,VM for INF workload
HQ-A-VM-02-04-1836,vm-1836,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v19,8,16,4,1,10.10.67.128,poweredOn,2024-01-16 00:00:00,VM for DB workload
HQ-A-VM-02-04-1837,vm-1837,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,8,4,1,2,10.10.169.145,poweredOn,2023-09-14 00:00:00,VM for APP workload
HQ-A-VM-02-04-1838,vm-1838,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,2,32,2,4,10.10.217.88,poweredOn,2024-07-29 00:00:00,VM for APP workload
HQ-A-VM-02-04-1839,vm-1839,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,8,32,4,4,10.10.36.107,poweredOn,2020-03-13 00:00:00,VM for APP workload
HQ-A-VM-02-04-1840,vm-1840,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,2,16,1,1,10.10.241.133,poweredOn,2022-09-27 00:00:00,VM for APP workload
HQ-A-VM-02-04-1841,vm-1841,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v15,4,4,4,3,10.10.213.218,poweredOn,2019-06-25 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1842,vm-1842,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,16,2,3,10.10.98.19,poweredOff,2019-06-01 00:00:00,VM for INF workload
HQ-A-VM-02-04-1843,vm-1843,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,8,32,2,1,10.10.29.208,poweredOn,2023-04-22 00:00:00,VM for INF workload
HQ-A-VM-02-04-1844,vm-1844,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,4,4,2,1,10.10.49.108,poweredOn,2019-07-15 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1845,vm-1845,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,2,8,2,2,10.10.27.106,poweredOn,2021-03-17 00:00:00,VM for APP workload
HQ-A-VM-02-04-1846,vm-1846,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,8,32,3,4,10.10.173.110,poweredOn,2023-02-17 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1847,vm-1847,host-1023,domain-c1001,vc-26d8de60,RHEL 8.6,v14,2,4,4,3,10.10.4.146,poweredOn,2023-09-21 00:00:00,VM for SVC workload
HQ-A-VM-02-04-1848,vm-1848,host-1023,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,8,16,4,4,10.10.74.221,poweredOn,2019-12-20 00:00:00,VM for APP workload
HQ-A-VM-02-04-1849,vm-1849,host-1023,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v17,2,8,3,3,10.10.206.27,poweredOn,2020-07-07 00:00:00,VM for APP workload
HQ-A-VM-02-04-1850,vm-1850,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,16,64,3,4,10.10.165.211,poweredOn,2023-09-16 00:00:00,VM for WEB workload
HQ-A-VM-02-04-1851,vm-1851,host-1023,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v19,8,64,3,1,10.10.3.46,poweredOn,2023-06-07 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1852,vm-1852,host-1024,domain-c1001,vc-26d8de60,RHEL 8.6,v15,8,4,4,2,10.10.76.199,poweredOn,2020-10-13 00:00:00,VM for APP workload
HQ-A-VM-02-05-1853,vm-1853,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,8,8,4,2,10.10.168.200,poweredOn,2023-02-27 00:00:00,VM for APP workload
HQ-A-VM-02-05-1854,vm-1854,host-1024,domain-c1001,vc-26d8de60,RHEL 8.6,v16,4,16,4,3,10.10.24.52,poweredOn,2023-12-16 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1855,vm-1855,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,4,32,1,3,10.10.46.134,poweredOn,2021-04-05 00:00:00,VM for APP workload
HQ-A-VM-02-05-1856,vm-1856,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,8,16,3,1,10.10.162.169,poweredOn,2023-02-10 00:00:00,VM for APP workload
HQ-A-VM-02-05-1857,vm-1857,host-1024,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,8,16,2,4,10.10.77.64,poweredOn,2023-04-02 00:00:00,VM for SVC workload
HQ-A-VM-02-05-1858,vm-1858,host-1024,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v15,8,4,3,2,10.10.209.144,poweredOn,2020-06-12 00:00:00,VM for INF workload
HQ-A-VM-02-05-1859,vm-1859,host-1024,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v17,2,16,3,3,10.10.5.238,poweredOn,2022-08-18 00:00:00,VM for SVC workload
HQ-A-VM-02-05-1860,vm-1860,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,8,8,2,1,10.10.226.48,poweredOn,2021-05-29 00:00:00,VM for APP workload
HQ-A-VM-02-05-1861,vm-1861,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,16,32,3,2,10.10.209.241,poweredOn,2024-10-21 00:00:00,VM for DB workload
HQ-A-VM-02-05-1862,vm-1862,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,4,8,3,1,10.10.67.195,poweredOn,2023-10-25 00:00:00,VM for DB workload
HQ-A-VM-02-05-1863,vm-1863,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,8,8,4,4,10.10.64.48,poweredOn,2024-01-29 00:00:00,VM for DB workload
HQ-A-VM-02-05-1864,vm-1864,host-1024,domain-c1001,vc-26d8de60,RHEL 8.6,v15,8,8,3,4,10.10.169.48,poweredOn,2019-01-26 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1865,vm-1865,host-1024,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,8,2,3,10.10.188.46,poweredOn,2021-04-13 00:00:00,VM for APP workload
HQ-A-VM-02-05-1866,vm-1866,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,8,32,3,3,10.10.193.61,poweredOn,2024-05-26 00:00:00,VM for DB workload
HQ-A-VM-02-05-1867,vm-1867,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,8,64,3,2,10.10.186.96,poweredOn,2019-06-18 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1868,vm-1868,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,16,4,1,10.10.43.220,poweredOn,2019-05-04 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1869,vm-1869,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,8,16,3,4,10.10.164.97,poweredOn,2019-10-02 00:00:00,VM for DB workload
HQ-A-VM-02-05-1870,vm-1870,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v16,2,32,1,1,10.10.82.137,poweredOff,2023-02-04 00:00:00,VM for MON workload
HQ-A-VM-02-05-1871,vm-1871,host-1024,domain-c1001,vc-26d8de60,RHEL 8.6,v18,2,8,3,1,10.10.14.128,poweredOn,2020-07-26 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1872,vm-1872,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,4,16,4,1,10.10.89.195,poweredOn,2020-04-20 00:00:00,VM for APP workload
HQ-A-VM-02-05-1873,vm-1873,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,8,16,4,4,10.10.240.249,poweredOn,2023-07-10 00:00:00,VM for APP workload
HQ-A-VM-02-05-1874,vm-1874,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v19,8,32,2,2,10.10.19.121,poweredOn,2019-11-20 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1875,vm-1875,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,4,16,3,1,10.10.164.129,poweredOn,2020-12-11 00:00:00,VM for APP workload
HQ-A-VM-02-05-1876,vm-1876,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,16,16,3,3,10.10.156.120,poweredOn,2024-07-02 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1877,vm-1877,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,16,16,4,3,10.10.14.26,poweredOn,2019-08-11 00:00:00,VM for DB workload
HQ-A-VM-02-05-1878,vm-1878,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,4,16,3,3,10.10.194.225,poweredOn,2022-07-11 00:00:00,VM for APP workload
HQ-A-VM-02-05-1879,vm-1879,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,4,32,4,3,10.10.153.246,poweredOn,2022-05-08 00:00:00,VM for INF workload
HQ-A-VM-02-05-1880,vm-1880,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,2,8,4,3,10.10.195.33,poweredOff,2022-07-29 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1881,vm-1881,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,8,64,2,4,10.10.45.39,poweredOn,2022-06-28 00:00:00,VM for DB workload
HQ-A-VM-02-05-1882,vm-1882,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,8,32,1,1,10.10.239.126,poweredOn,2019-01-15 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1883,vm-1883,host-1024,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,4,16,1,1,10.10.85.225,poweredOn,2021-08-25 00:00:00,VM for WEB workload
HQ-A-VM-02-05-1884,vm-1884,host-1024,domain-c1001,vc-26d8de60,RHEL 8.6,v19,8,16,3,2,10.10.235.128,poweredOn,2019-08-16 00:00:00,VM for DB workload
HQ-A-VM-02-05-1885,vm-1885,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,4,32,1,3,10.10.75.9,poweredOff,2022-05-03 00:00:00,VM for INF workload
HQ-A-VM-02-05-1886,vm-1886,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,4,32,1,4,10.10.109.44,poweredOn,2022-10-10 00:00:00,VM for DB workload
HQ-A-VM-02-05-1887,vm-1887,host-1024,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,8,4,2,1,10.10.158.234,poweredOn,2023-12-23 00:00:00,VM for APP workload
HQ-A-VM-02-05-1888,vm-1888,host-1024,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,4,16,1,2,10.10.201.228,poweredOff,2023-08-05 00:00:00,VM for APP workload
HQ-A-VM-02-06-1889,vm-1889,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,16,16,2,1,10.10.188.95,poweredOn,2021-08-30 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1890,vm-1890,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,8,32,4,2,10.10.237.175,poweredOn,2020-12-25 00:00:00,VM for SVC workload
HQ-A-VM-02-06-1891,vm-1891,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,4,16,2,4,10.10.251.7,poweredOn,2020-05-09 00:00:00,VM for APP workload
HQ-A-VM-02-06-1892,vm-1892,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,8,4,1,3,10.10.104.41,poweredOn,2022-06-11 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1893,vm-1893,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,4,16,1,2,10.10.199.95,poweredOn,2021-05-29 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1894,vm-1894,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,8,8,2,2,10.10.211.39,poweredOn,2019-04-03 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1895,vm-1895,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,2,32,4,2,10.10.112.123,poweredOff,2019-12-26 00:00:00,VM for INF workload
HQ-A-VM-02-06-1896,vm-1896,host-1025,domain-c1001,vc-26d8de60,RHEL 8.6,v18,4,8,4,3,10.10.150.177,poweredOff,2024-02-09 00:00:00,VM for APP workload
HQ-A-VM-02-06-1897,vm-1897,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,4,3,2,10.10.11.28,poweredOn,2024-07-01 00:00:00,VM for DB workload
HQ-A-VM-02-06-1898,vm-1898,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,4,16,2,2,10.10.231.118,poweredOff,2021-07-22 00:00:00,VM for APP workload
HQ-A-VM-02-06-1899,vm-1899,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v14,2,16,1,2,10.10.225.160,poweredOn,2023-04-19 00:00:00,VM for SVC workload
HQ-A-VM-02-06-1900,vm-1900,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,2,16,4,3,10.10.47.180,poweredOn,2021-08-12 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1901,vm-1901,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,4,64,4,4,10.10.204.31,poweredOn,2022-08-09 00:00:00,VM for APP workload
HQ-A-VM-02-06-1902,vm-1902,host-1025,domain-c1001,vc-26d8de60,RHEL 8.6,v19,8,4,1,4,10.10.209.85,poweredOn,2023-10-18 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1903,vm-1903,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,4,16,1,3,10.10.29.94,poweredOn,2023-04-01 00:00:00,VM for DB workload
HQ-A-VM-02-06-1904,vm-1904,host-1025,domain-c1001,vc-26d8de60,RHEL 8.6,v17,4,16,1,4,10.10.22.141,poweredOn,2024-02-28 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1905,vm-1905,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v16,16,64,4,1,10.10.55.79,poweredOn,2021-09-13 00:00:00,VM for INF workload
HQ-A-VM-02-06-1906,vm-1906,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v17,2,4,1,3,10.10.51.12,poweredOn,2023-04-14 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1907,vm-1907,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,2,8,2,1,10.10.54.51,poweredOn,2023-09-06 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1908,vm-1908,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,16,32,3,2,10.10.89.237,poweredOn,2022-12-25 00:00:00,VM for DB workload
HQ-A-VM-02-06-1909,vm-1909,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,2,32,4,3,10.10.230.147,poweredOn,2024-01-15 00:00:00,VM for WEB workload
HQ-A-VM-02-06-1910,vm-1910,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,16,3,4,10.10.53.193,poweredOn,2019-10-18 00:00:00,VM for APP workload
HQ-A-VM-02-06-1911,vm-1911,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,4,8,4,3,10.10.5.191,poweredOn,2020-07-16 00:00:00,VM for DB workload
HQ-A-VM-02-06-1912,vm-1912,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,32,2,3,10.10.41.148,poweredOff,2021-01-30 00:00:00,VM for DB workload
HQ-A-VM-02-06-1913,vm-1913,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,4,16,4,2,10.10.40.75,poweredOn,2022-04-30 00:00:00,VM for MON workload
HQ-A-VM-02-06-1914,vm-1914,host-1025,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v19,2,4,1,1,10.10.31.32,poweredOn,2022-03-05 00:00:00,VM for APP workload
HQ-A-VM-02-06-1915,vm-1915,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,4,8,1,1,10.10.80.151,poweredOn,2022-03-03 00:00:00,VM for APP workload
HQ-A-VM-02-06-1916,vm-1916,host-1025,domain-c1001,vc-26d8de60,RHEL 8.6,v18,8,4,2,2,10.10.248.238,poweredOn,2019-07-26 00:00:00,VM for APP workload
HQ-A-VM-02-06-1917,vm-1917,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,8,16,2,3,10.10.253.37,poweredOff,2019-12-11 00:00:00,VM for DB workload
HQ-A-VM-02-06-1918,vm-1918,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v16,2,32,3,2,10.10.34.198,poweredOn,2022-07-29 00:00:00,VM for DB workload
HQ-A-VM-02-06-1919,vm-1919,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,4,32,2,4,10.10.252.124,poweredOn,2023-05-03 00:00:00,VM for APP workload
HQ-A-VM-02-06-1920,vm-1920,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,8,16,4,1,10.10.162.189,poweredOn,2021-03-30 00:00:00,VM for APP workload
HQ-A-VM-02-06-1921,vm-1921,host-1025,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,4,8,2,2,10.10.184.123,poweredOn,2022-07-21 00:00:00,VM for APP workload
HQ-A-VM-02-06-1922,vm-1922,host-1025,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v17,16,64,1,4,10.10.209.90,poweredOn,2021-10-23 00:00:00,VM for SVC workload
HQ-A-VM-02-07-1923,vm-1923,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,16,32,3,2,10.10.80.247,poweredOn,2019-05-24 00:00:00,VM for SVC workload
HQ-A-VM-02-07-1924,vm-1924,host-1026,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,16,1,1,10.10.162.228,poweredOn,2019-09-12 00:00:00,VM for APP workload
HQ-A-VM-02-07-1925,vm-1925,host-1026,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v17,8,4,1,4,10.10.8.216,poweredOn,2021-05-25 00:00:00,VM for APP workload
HQ-A-VM-02-07-1926,vm-1926,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,8,16,1,4,10.10.135.153,poweredOff,2023-06-07 00:00:00,VM for SVC workload
HQ-A-VM-02-07-1927,vm-1927,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v19,8,16,2,1,10.10.195.183,poweredOn,2020-12-25 00:00:00,VM for APP workload
HQ-A-VM-02-07-1928,vm-1928,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v16,8,16,2,2,10.10.105.92,poweredOn,2019-07-06 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1929,vm-1929,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,8,16,2,4,10.10.163.236,poweredOn,2021-11-19 00:00:00,VM for INF workload
HQ-A-VM-02-07-1930,vm-1930,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,16,32,4,2,10.10.228.94,poweredOn,2019-08-30 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1931,vm-1931,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,4,16,1,2,10.10.163.40,poweredOn,2023-02-18 00:00:00,VM for APP workload
HQ-A-VM-02-07-1932,vm-1932,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,8,16,1,1,10.10.14.96,poweredOn,2022-12-13 00:00:00,VM for DB workload
HQ-A-VM-02-07-1933,vm-1933,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,16,16,2,4,10.10.166.186,poweredOn,2021-05-10 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1934,vm-1934,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,4,8,4,1,10.10.157.249,poweredOn,2020-05-30 00:00:00,VM for APP workload
HQ-A-VM-02-07-1935,vm-1935,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,16,64,1,1,10.10.214.248,poweredOn,2021-09-07 00:00:00,VM for DB workload
HQ-A-VM-02-07-1936,vm-1936,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v15,4,32,4,1,10.10.208.96,poweredOn,2023-01-19 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1937,vm-1937,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v14,4,32,4,4,10.10.84.194,poweredOn,2020-05-13 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1938,vm-1938,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v18,16,32,2,1,10.10.70.70,poweredOn,2023-07-17 00:00:00,VM for MON workload
HQ-A-VM-02-07-1939,vm-1939,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v16,4,64,1,4,10.10.35.120,poweredOn,2021-07-13 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1940,vm-1940,host-1026,domain-c1001,vc-26d8de60,Windows Server 2022 Standard,v15,4,64,4,3,10.10.245.223,poweredOn,2022-08-06 00:00:00,VM for MON workload
HQ-A-VM-02-07-1941,vm-1941,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v18,8,32,1,2,10.10.9.252,poweredOn,2019-06-28 00:00:00,VM for APP workload
HQ-A-VM-02-07-1942,vm-1942,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,32,1,1,10.10.125.156,poweredOn,2024-03-12 00:00:00,VM for WEB workload
HQ-A-VM-02-07-1943,vm-1943,host-1026,domain-c1001,vc-26d8de60,RHEL 8.6,v15,4,16,4,2,10.10.250.132,poweredOn,2022-02-10 00:00:00,VM for MON workload
HQ-A-VM-02-07-1944,vm-1944,host-1026,domain-c1001,vc-26d8de60,Windows Server 2019 Standard,v17,4,8,1,3,10.10.108.195,poweredOn,2021-08-10 00:00:00,VM for APP workload
HQ-A-VM-02-07-1945,vm-1945,host-1026,domain-c1001,vc-26d8de60,Ubuntu 20.04 LTS,v16,8,4,4,4,10.10.210.30,poweredOn,2022-03-03 00:00:00,VM for SVC workload
HQ-A-VM-02-07-1946,vm-1946,host-1026,domain-c1001,vc-26d8de60,RHEL 8.6,v15,8,8,2,1,10.10.39.168,poweredOn,2022-05-02 00:00:00,VM for WEB workload
